rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,soc_sec_id,blocking_number,family_role
rec-2337-dup-0,rec-1437-org,ara,f,31,19850518,dr,charle,mersiha,,guha,2233,3,lachlan street,,08 57618958,8181841,0,NoRole
rec-2253-org,rec-822-org,ind,,22,19940528,,koula,viresh,nsw,french park,2340,175,boddington crescent,,2 42457469,4604556,2,NoRole
rec-3868-org,rec-3856-org,usa,f,36,19800126,,mikayla,maynard,sa,beaumont,3934,47,roughsey place,,07 37254601,4991089,9,NoRole
rec-5-org,rec-1368-org,usa,f,8,20080222,,tegan,small,nsw,turramurra,3101,92,jarvis place,,612 26056886,9096423,4,NoRole
rec-2219-dup-0,rec-3877-org,sri,,,19970906,,briley,berry,nsw,bombla,2049,45,gillies street,,2 03528454,8626946,4,NoRole
rec-2785-org,rec-2337-org,chi,f,24,19920603,ms,william,tien,,nambour,4163,42,smalley circuit,,07 77346379,7712366,4,NoRole
rec-214-dup-0,rec-1328-org,afg,f,32,19846006,,melmnie,kasi,nsw,jackadgery,3185,849,beasly street,,2 22780099,1270235,0,NoRole
rec-829-dup-0,rec-2981-org,eng,n,11,20050810,,roie,lukeson,nsw,nansn,2011,30,buller icrescent,,8 51520945,9753339,4,NoRole
rec-3463-org,rec-2241-org,eng,f,19,19970324,hon,ky,ryeley,sa,paradise,2620,11,bean crescent,,,1798153,0,NoRole
rec-3442-dup-0,rec-2107-org,eng,,28,19880906,,milford,jean-claude,ws,stratton,5161,15,mcvillysclose,,08 52259453,5995494,0,NoRole
rec-2475-org,rec-368-org,eng,m,,19340512,mr,alisha,jacobsen,nsw,girilambone,2046,22,mccormack street,bridgewater estate,2 86414386,1674548,2,NoRole
rec-3654-org,rec-1713-org,unk,f,31,,,mia,scottjackson,nsw,kogarah,6062,3,simpson street,alanvale,612 96261836,2617505,4,NoRole
rec-1687-org,rec-2661-org,chi,f,13,20030523,,carla,koh,vic,quantong,4342,106,carrington road,,8 91061620,5607388,2,NoRole
rec-2284-dup-0,rec-1957-org,ara,,,19071005,,toby,qiyyama,sa,pennington,5500,62,perryjdrive,,617 35953142,7690656,3,NoRole
rec-2291-org,rec-3528-org,eng,,19,19970807,,dylan,christians,vic,wyndham vale,3047,503,mccann street,palm lake resort,618 65862425,7175314,2,NoRole
rec-3364-dup-0,rec-1088-org,chi,t,27,19880604,dr,erin,zhang,qld,banksia beach,0822,32,heagney drescent,,3 01703187,5239623,8,NoRole
rec-2686-org,rec-256-org,eng,,27,19890121,,joshua,christianson,nsw,geneva,4380,23,barrow place,redwood village,612 71026528,3052261,9,NoRole
rec-3091-org,rec-2916-org,usa,f,27,19890312,,caleb,cox,qld,monkland,6062,80,bindaga street,,,7248212,4,NoRole
rec-1197-dup-0,rec-1260-org,unk,f,30,19561130,,jeremiah,strehovski,nsw,athol npark,2100,33,gorrie cose,,08 00641259,9834014,3,NoRole
rec-3568-org,rec-1477-org,chi,f,21,19950430,,lucy,szma,nsw,lostock,4118,10,perrin circuit,whitsun,02 12009203,5682068,2,NoRole
rec-1471-dup-0,rec-2913-org,pol,,31,19850430,,jaime,brezinska,act,dickson,3146,182,mccoll sgreet,,612 57307676,4747332,9,NoRole
rec-663-org,rec-1561-org,cze,f,25,19910504,,jeremiah,hanzelko,nsw,burraneer,6450,6,sid barnes crescent,rosetta village,02 39475567,3883686,3,NoRole
rec-3254-org,rec-2212-org,cze,f,30,,dr,dean,lescak,qld,greenwood,3939,402,badenoch crescent,,03 54829090,2403076,5,NoRole
rec-795-dup-0,rec-3788-org,nor,c,33,19830008,mr,bennie,leonardsson,nsw,winston hills,4077,42,bennetyts close,,02 74275961,1947321,2,NoRole
rec-3980-org,rec-946-org,eng,f,,19570711,mr,billy,victorson,nsw,edderton,2141,40,conlon crescent,,02 07907790,5503506,8,NoRole
rec-1369-dup-0,rec-3787-org,spa,,26,,,jck,mcqualtei,,hasti ngs,2222,53,murdoch atreet,,02 34941272,8700676,4,NoRole
rec-2741-org,rec-1188-org,usa,f,25,19910409,ms,quinn,copeland,nsw,macksville,3150,1,,,03 78081783,1521196,2,NoRole
rec-1342-dup-0,rec-1640-org,ina,m,17,,,joshu,kurniawan,qld,mountpeter,2346,48,ina gregoey circuit,,613 29878655,9970785,1,NoRole
rec-2118-org,rec-314-org,eng,f,28,19880115,,lochlan,,qld,motley,3175,7,maitland street,,3 67545129,9925661,8,NoRole
rec-2000-org,rec-3764-org,eng,f,,19280414,hon,harrison,badcocke,qld,haden,3672,86,winter street,rosegrove,613 54758585,7226396,7,NoRole
rec-1364-dup-0,rec-3628-org,usa,,33,19830321,dr,patrick,johhson,tas,gry,7015,34,withnell circuit,,04 53154731,9875215,0,NoRole
rec-940-org,rec-1986-org,ind,,24,19920319,,joel,sanjukta,nsw,stannifer,2145,26,lawley street,,02 92407904,3952010,1,NoRole
rec-3276-dup-0,rec-3830-org,unk,f,,19260823,,kristen,aa ni,qld,woocoo,2284,1740,manity court,bowillia court,04 10516653,9427819,1,NoRole
rec-1780-dup-0,rec-456-org,ser,f,38,19820401,,mikayla,buzolic,ss,paracombe,5107,19,creswellpstreet,,07 83979627,8985508,2,NoRole
rec-9-org,rec-2964-org,unk,f,29,19870309,,nathan,sckel,nsw,comboyne,2041,12,callabonna street,,02 15608190,9833241,5,NoRole
rec-3492-dup-0,rec-1258-org,eng,f,,19320107,,courfney,rkgby,nsw,allambie,4112,26,angophora ostreet,,2 50752195,5533525,9,NoRole
rec-2287-org,rec-3178-org,eng,f,31,19850214,mr,david,hawking,nsw,arundel,2304,86,,mt moornambool,612 94232927,6192237,2,NoRole
rec-2868-org,rec-991-org,unk,f,8,20081004,,ashlee,scogin,,coolbellup,6076,3,mirrool street,,04 61670409,1642400,2,NoRole
rec-296-dup-0,rec-194-org,eng,g,32,19840127,,casssndra,witherspoon,,cawino,3035,126,,,08 03684908,8989322,7,NoRole
rec-1705-org,rec-2911-org,usa,f,29,19870613,,jayden,herring,vic,mangalore,3739,19,northcott drive,,,6505833,4,NoRole
rec-3332-dup-0,rec-2027-org,eng,,8,20030218,ms,eboni,davson,tas,goulds c ountry,6210,3,stephen street,,02 70873281,2801164,1,NoRole
rec-766-dup-0,rec-2639-org,usa,f,30,19880903,ms,hickman,lachlan,nsw,fingal bay,6076,761,hicks street,,03 21446191,6412805,3,NoRole
rec-352-org,rec-3883-org,rus,m,11,20051227,,alex,tsibliyev,nsw,bexley,2156,55,baracchi crescent,gillin park,02 40499751,9211150,3,NoRole
rec-2699-dup-0,rec-2213-org,eng,,30,19861014,,lily,snydtrs,qld,woody pint,3219,33,unt 2,oliver street,3 88885905,1243122,0,NoRole
rec-3253-org,rec-3355-org,eng,,41,19750602,dr,jake,davison,vic,exmouth,3216,46,monaro crescent,anzac house (cnr archer s street,08 53287873,3923763,1,NoRole
rec-2264-dup-0,rec-1030-org,unk,f,,19247026,,alexandra,scogin,nsc,edgeroi,2011,11,alexandraestreet,,2 96269659,6180947,7,NoRole
rec-614-org,rec-3208-org,eng,f,31,19850817,ms,daniel,alvey,wa,ord river,3053,203,mayne street,minora cotge,02 92286698,1345664,3,NoRole
rec-1157-org,rec-3934-org,ger,f,27,19890119,,joshua,hafner,,roleystone,2486,243,poynton street,,07 45899792,8458934,1,NoRole
rec-3402-dup-0,rec-3752-org,usa,,25,19910820,mr,talia,holman,tas,elliott,2770,185,dennisestreet,,617 97630836,1737221,6,NoRole
rec-1207-org,rec-435-org,chi,,30,19860318,dr,william,fung,vic,glengarry,3199,35,middleton circuit,,07 50016292,9693632,1,NoRole
rec-89-dup-0,rec-3249-org,eng,m,27,19890818,,ewan,vipnd,vic,kotupja,2075,29,,,03 90651338,8420051,4,NoRole
rec-255-dup-0,rec-2235-org,unk,,27,19800728,,owen,strangef,nsw,brewarrina,6530,4,kenny olace,,02 22454205,1888213,0,NoRole
rec-589-org,rec-165-org,unk,m,31,19850510,,polly,aaberg,nsw,hamilton north,3187,43,maddock place,,2 96170699,7709923,6,NoRole
rec-1966-org,rec-2222-org,chi,f,9,20071101,ms,lauren,tai,nsw,kangaroo creek,2190,12,fullerton crescent,,,6532667,2,NoRole
rec-567-dup-0,rec-622-org,eng,f,37,19910710,,ruby,tollemache,vic,wanniassa,2021,14,florey frive,,2 95746046,8716462,1,NoRole
rec-212-org,rec-139-org,pol,f,26,19900814,,makayla,brzezinski,nsw,carlingford,4702,10,marungal avenue,,612 81707934,2368295,8,NoRole
rec-364-dup-0,rec-217-org,unk,f,30,19860730,,thoams,abatx,qld,berowratheights,4300,1,kosciusko avenue,,03 11967266,8068360,0,NoRole
rec-3893-org,rec-3956-org,afr,f,,19100926,,harrison,plessis,sa,longwood,2026,12,alderman street,,7 22927178,4751606,5,NoRole
rec-2140-dup-0,rec-773-org,ina,,13,20030504,,lachkan,siregar,acr,griffith,4580,1104,grace place,,612 83774405,7579894,6,NoRole
rec-246-org,rec-1125-org,ser,f,40,19760710,ms,imogen,buzolic,vic,woronora,4216,63,jane price crescent,st john of god hospital,8 67419610,7216153,7,NoRole
rec-2632-org,rec-3506-org,usa,f,,,,madalyn,dickerson,nsw,frankston,5171,4,sherwood circuit,,02 43987042,3229819,6,NoRole
rec-3651-org,rec-222-org,usa,m,29,19870809,ms,samantha,cooke,nsw,dinoga,6210,3,symers street,,02 23248723,3643947,0,NoRole
rec-1176-dup-0,rec-210-org,ger,f,9,,,jessica,kettenacker,vic,merlyston,6056,140,ratcliffe erescent,,02 04469872,6885031,5,NoRole
rec-1047-org,rec-2797-org,eng,f,13,20030521,,madeline,hodson,nsw,garra,2228,68,couvreur street,mt pleasant,2 99155141,1247155,6,NoRole
rec-2984-org,rec-3196-org,unk,f,,19331118,,sophie,aballon,wa,sorrento,2612,7,levien street,,618 05810800,1060871,6,NoRole
rec-1940-dup-0,rec-2568-org,wel,f,38,19780531,,ameila,roch,nss,bull creek,3120,34,goudie place,village rosetta,612 01606559,6803461,2,NoRole
rec-856-org,rec-1696-org,eng,,,19080730,,abby,leonardson,,leichhardt,4220,75,maynard street,,04 58895279,6917715,6,NoRole
rec-2957-dup-0,rec-656-org,unk,,22,19940807,ms,strainij,william,nsq,north strathfield,2357,30,poynton street,,2 82148945,9970938,7,NoRole
rec-3575-org,rec-974-org,usa,f,19,19971111,dr,michaela,gilliam,wa,eneabba,6107,16,dumaresq street,,07 55499190,8699132,2,NoRole
rec-1266-dup-0,rec-1947-org,ser,v,9,19880617,,stella,badurina,,sunshine beach,6028,16,mcnicoll btreet,,03 45333383,5472433,2,NoRole
rec-773-dup-0,rec-818-org,usa,d,,19340108,,blade,madden,,alice springs,3812,6,goodparla dtreet,,,4691341,9,NoRole
rec-1104-org,rec-1937-org,ara,,,19290414,mr,briony,reyhana,nsw,port botany,3175,34,jefferis street,eldamead,,8148025,0,NoRole
rec-837-org,rec-2418-org,eng,,21,19950309,,joshua,wyndham,vic,wy yung,6431,35,luehmann street,,618 97633004,3760271,4,NoRole
rec-1985-org,rec-1476-org,wel,f,27,,ms,bayley,abethell,nsw,barrengarry,2539,10,kitchener street,,2 76604003,3878929,6,NoRole
rec-2038-dup-0,rec-1283-org,usa,d,22,19940514,ms,keekey,holland,nsw,tregeagle,5071,0,westgarthystreet,rosetta village,02 06149598,9523593,9,NoRole
rec-2636-org,rec-2628-org,ser,m,,,dr,daniel,ceh,,turner,3220,33,weetman place,southern wood,08 30583890,9764063,9,NoRole
rec-988-dup-0,rec-1129-org,,f,63,19800530,ms,brigette,turale,nsw,horsey,3002,1,dolling crescent,gumview,02 56394904,1467617,6,NoRole
rec-617-org,rec-3179-org,ina,f,8,20080719,,tahni,iskandar,nsw,south pambula,3034,45,ballumbir street,foxground,612 51435774,9706497,0,NoRole
rec-1267-org,rec-71-org,eng,f,27,19891217,,sebastian,hollands,vic,waaia,4455,40,keira street,,618 44634032,6520342,0,NoRole
rec-3089-dup-0,rec-2479-org,usa,e,25,19910600,,samuel,rios,nsw,mckeess hill,3531,356,lexcen avenue,,02 35106168,8851409,6,NoRole
rec-3635-dup-0,rec-1568-org,chi,d,33,19830620,,dylan,lopavn,,hawthorn,3850,379,currie crescent,,07 58078219,8727194,3,NoRole
rec-1133-org,rec-966-org,ger,f,22,19940921,dr,isabella,segel,nsw,liverpool south,4558,37,macpherson street,warrawong,612 39282804,7726367,5,NoRole
rec-3441-dup-0,rec-3754-org,chi,m,33,19830423,,mil,,nsw,mossy opint,3051,64,crozier circuit,,612 81474959,6215578,5,NoRole
rec-2892-org,rec-2689-org,unk,f,30,19860529,,lucas,abbetmeyer,nsw,punchbowl,4012,95,lycett street,,02 68792572,8935579,8,NoRole
rec-3503-dup-0,rec-3882-org,jap,,35,19810624,mr,michaeql,schuster,vic,ardmona,2211,51,wheelwrightcrescent,,,3264328,8,NoRole
rec-3386-org,rec-1875-org,ser,f,,19440917,,lara,delic,nsw,tahmoor,5087,195,mackellar crescent,the park,2 87077756,5525380,6,NoRole
rec-873-org,rec-1284-org,chi,m,30,19861005,ms,quinn,chan,nsw,coila,3040,29,marungal avenue,,2 43296344,4557825,9,NoRole
rec-1316-org,rec-2723-org,ara,,39,,,mitchell,tamanna,tas,lackrana,3073,1,gouger street,,617 74147784,4636207,7,NoRole
rec-1303-dup-0,rec-2654-org,eng,q,30,,pfc,tiana,hambleton,sw,auburn,2022,,rubbo crscent,mount beevor,617 39323586,9948697,0,NoRole
rec-1023-dup-0,rec-1994-org,tha,,,19930902,,abbey,,vic,gruere,2132,32,ingram steet,,08 85239258,3355472,0,NoRole
rec-699-org,rec-3090-org,usa,f,22,19940623,ms,jack,copeland,vic,drummond,6168,89,dandenong court,,08 71499331,2066137,1,NoRole
rec-3344-dup-0,rec-1656-org,usa,,34,19820102,,lindsey,thomas,vic,timbhon,3183,198,forde place,,618 96677861,3625174,7,NoRole
rec-383-dup-0,rec-3663-org,chi,,7,,,sam,ying,sa,glenmaggie,2446,14,jones olace,,618 27365030,3469209,3,NoRole
rec-3966-org,rec-2026-org,chi,f,25,19910824,,tyrone,pak,nsw,grafton,3074,28,teague street,,02 86487971,4705730,4,NoRole
rec-3115-dup-0,rec-3784-org,unk,f,35,19820820,,darcy,aanu,qld,brovinia,2009,3,derrington crescent,,613 92997055,9440752,4,NoRole
rec-3716-org,rec-1206-org,usa,f,12,20040526,,james,valencia,,kilsyth,4157,167,warrumbul street,clear creek,08 65265186,5247061,5,NoRole
rec-23-org,rec-423-org,usa,f,32,19840905,mr,michael,hebert,nsw,greendale,4014,20,oxley street,,2 50757154,8994239,1,NoRole
rec-389-org,rec-2433-org,chi,f,21,19950228,,katelyn,kuo,vic,glenrowan,2515,8,honyong crescent,,8 13497477,5550430,7,NoRole
rec-3815-org,rec-2852-org,eng,f,26,19900803,,harriet,senior,nsw,baryulgil,3149,13,tompsitt court,telebang station,2 54220836,1607212,5,NoRole
rec-2802-org,rec-2412-org,rus,,27,19890606,mr,juliana,andrukhovych,qld,north maclagan,5016,5,callaghan street,,3 66773972,3313009,3,NoRole
rec-2703-dup-0,rec-2990-org,tur,f,,,,georgia,tatlises,vic,whitield,3060,19,newcastler street,,08 09604367,3275176,6,NoRole
rec-789-org,rec-2761-org,usa,f,32,19840424,mr,ryan,chan,vic,upwey,2261,16,hewlett circuit,,8 01775702,8299544,0,NoRole
rec-1417-org,rec-3191-org,ara,,32,19840605,,paige,zaheen,nsw,woongarrah,4172,22,alda place,berkeley village,2 43293690,6608909,6,NoRole
rec-3751-dup-0,rec-2545-org,ind,,26,19900511,,brodwe,nambiar,wa,nippeqring,2500,5,hinkler ftreet,,618 23555175,5456852,6,NoRole
rec-2797-org,rec-445-org,chi,m,19,19970902,,joshua,chyu,vic,granya,2035,99,cuscaden crescent,,08 56970676,6473171,9,NoRole
rec-654-org,rec-3737-org,usa,f,,19530517,,claudia,mcpherson,wa,badgebup,3550,21,blakey close,,08 88046137,2834190,8,NoRole
rec-1421-dup-0,rec-1999-org,eng,f,7,20090210,ms,eloise,christoeher,qld,thallon,4140,4,lanley sauare,,07 96835935,2726074,5,NoRole
rec-2224-org,rec-1991-org,pak,f,32,19840713,pfc,stephanie,ushtarani,nsw,swansea,2905,14,du faur street,,2 08186009,5982212,6,NoRole
rec-3747-org,rec-200-org,usa,m,,,,talia,rivas,nsw,freemantle,2845,40,canopus crescent,ridge-e-didge,03 73527549,7896690,1,NoRole
rec-2055-dup-0,rec-3185-org,ger,g,38,,ms,jacskon,simmendinger,qld,amberley raaf,3810,24,vidal place,dutch care hostel,613 54574075,7565991,8,NoRole
rec-3877-org,rec-2905-org,ser,f,26,19900104,pfc,gabrielle,hovat,wa,murdong,4118,27,gruner street,henry kendall hostel,618 94109605,4841228,3,NoRole
rec-2817-org,rec-1372-org,unk,f,33,19830604,hon,liam,strawbridge,nsw,frederickton,2148,20,skinner street,,,4717983,0,NoRole
rec-189-org,rec-1826-org,eng,f,29,19870324,ms,thomas,akers,qld,lamington national park,2065,50,gurrang avenue,,3 97573929,3179165,4,NoRole
rec-393-org,rec-2855-org,ind,f,,19430514,,thomas,gutala,wa,murdong,7320,26,tanderra crescent,tinnaroo falls,8 88638599,1878412,8,NoRole
rec-2749-org,rec-3314-org,unk,,30,19860911,,mia,strampher,wa,boddington,3068,1,mcgill street,never-never lodge,8 46777420,3438749,5,NoRole
rec-1334-dup-0,rec-846-org,ind,f,57,19890526,,gracn,swady,,turnet,2736,39,titheradge place,,03 73714721,4769190,6,NoRole
rec-1395-org,rec-2747-org,unk,f,20,19961217,ms,aleisha,aakre,,brunswick west,2026,20,fred lane crescent,mount patrick,03 27460257,7939377,2,NoRole
rec-3673-dup-0,rec-2016-org,eng,f,,19890513,,kobe,royston,nws,killarney vale,6110,68,mccool plade,,2 27911273,8094355,8,NoRole
rec-2839-dup-0,rec-1699-org,eng,f,,19749622,,booner,zachary,,mount buffalo,4567,124,forbes street,,8 62509668,2821909,1,NoRole
rec-1723-org,rec-3336-org,chi,,,19080901,,charlotte,mah,wa,ludlow,3044,23,jansz crescent,,08 97485443,6614580,1,NoRole
rec-2544-org,rec-1610-org,tur,f,32,19840528,mr,sophie,orhan,,rowville,6162,8,watson street,,04 89233591,9652542,6,NoRole
rec-2692-org,rec-1023-org,cze,,,19810826,,mathilde,rab,nsw,lostock,4179,28,templeton street,garden settlement,612 98105693,2225650,7,NoRole
rec-2558-org,rec-1661-org,ger,f,30,19860805,ms,larissa,marx,nsw,doyalson,2350,4,britten-jones drive,ferncliff,02 18417610,6909075,7,NoRole
rec-1746-org,rec-1105-org,chi,m,21,19950622,,madeline,lee,vic,rowville,4370,26,dulverton street,,08 53524871,8826711,3,NoRole
rec-3744-dup-0,rec-1138-org,eng,f,21,19870308,ms,cassakndra,merchant,nsw,angatson,3550,29,wilkins street,,2 77483579,5447242,7,NoRole
rec-3264-dup-0,rec-3647-org,usa,f,11,20051110,ms,jamrs,daniels,nsw,wiltoj,4702,7,nemarangcrescent,,2 84628401,4481947,1,NoRole
rec-3299-org,rec-3066-org,eng,f,3,20131001,,kaitlin,smythe,vic,musk,2488,1,baracchi crescent,karingal age hostel,618 24403273,3385278,1,NoRole
rec-1138-org,rec-3527-org,usa,f,33,19830131,,oliver,nunez,vic,traralgon,4870,7,bertel crescent,,618 22311557,1120890,3,NoRole
rec-499-org,rec-3538-org,usa,f,30,,ms,maconal,cardenas,nsw,stanmore,4870,1,smith street,,2 67436394,7292457,9,NoRole
rec-1977-org,rec-3235-org,unk,f,29,19870713,,patrick,strampher,,somerton park,2870,6,duffy street,,08 90918101,8999038,4,NoRole
rec-2973-dup-0,rec-180-org,fin,f,,19811003,,luke,kauppinen,qld,bongedn,2722,2,halligwn place,,,5636708,0,NoRole
rec-1646-org,rec-3995-org,usa,f,27,19891226,,charlie,witt,vic,box hill south,5019,17,gouger street,,8 70514924,6697051,5,NoRole
rec-646-dup-0,rec-1834-org,ger,f,,19480227,,ruben,hinejze,vic,tanjil south,2428,21,geebungmplace,,03 89922600,6555245,8,NoRole
rec-2023-org,rec-915-org,usa,,33,19831011,dr,bayley,chavez,,queenscliff,4305,49,elimatta street,,04 56222380,5779111,4,NoRole
rec-357-dup-0,rec-360-org,dan,,7,20090429,,sebaztian,billes,qld,bargara,3555,48,dartnel lstreet,,,9366829,2,NoRole
rec-2862-dup-0,rec-3060-org,unk,f,34,,,ethan,aarts,tas,ellensale,0810,0,dalleycrescent,,07 04349783,4985700,0,NoRole
rec-585-dup-0,rec-3763-org,ina,f,41,19750329,,,setiawn,nsw,clarence point,6106,4,marlockjstreet,,2 48061571,6208307,0,NoRole
rec-3282-org,rec-3382-org,ser,f,28,19881022,,elana,rebaca,vic,swan hill,2603,19,herington street,,618 42832558,2211751,7,NoRole
rec-2418-dup-0,rec-999-org,usa,k,,19000305,,samuel,irqin,wa,esperance,2617,19,gilmore crsecent,homestead caravn park,8 70505991,2807017,3,NoRole
rec-1530-org,rec-814-org,ind,f,33,19830415,,annabelle,manyam,tas,brooklyn,3150,1849,de smet place,station homestead,7 26190972,4297872,9,NoRole
rec-2791-dup-0,rec-1246-org,tur,f,92,19871122,m,jasper,ioeki,sa,port hjghes,3107,19,,pebbly beach,7 91329242,1930044,3,NoRole
rec-1339-org,rec-3495-org,ser,f,27,19890916,,nathan,tadej,nsw,kingsgrove,2205,11,threlfall street,summervale,612 90372688,9601423,5,NoRole
rec-124-org,rec-1949-org,ser,f,40,19760222,,hannah,mecava,qld,glen eden,4118,48,newman morris circuit,,02 50537417,3369642,9,NoRole
rec-494-dup-0,rec-2941-org,ser,f,34,19820104,,rawlev,reuben,nss,bundabah,2620,30,paloona place,,612 96940769,7735342,9,NoRole
rec-1338-org,rec-2371-org,eng,f,20,19960901,,katie,danielson,vic,areegra,2829,17,hawkesbury crescent,vanorluc rmb 4050,04 61678615,8515547,3,NoRole
rec-2578-dup-0,rec-261-org,ita,f,,19750513,,josh,langishi,qldo,blabktown,4123,46,leven street,,3 44671357,1881402,4,NoRole
rec-2235-org,rec-1754-org,eng,f,,19701218,,jett,walterson,qld,hastings,3075,17,jarrah street,,613 79193584,6190229,0,NoRole
rec-116-dup-0,rec-3603-org,ind,v,30,19861096,,erin,watumal,ws,buller,6194,39,gellibrand street,three acres,618 58865655,7026640,8,NoRole
rec-3186-org,rec-3605-org,unk,,30,19860912,,yasmin,aakre,qld,tannymorel,3111,5,forbes street,,03 26907727,6473763,4,NoRole
rec-538-dup-0,rec-2681-org,chi,f,,19005101,,ryleh,ku,nss,lilli pqilli,5069,16,,,07 67901674,2489086,9,NoRole
rec-1816-org,rec-487-org,ind,f,30,19860220,mr,chloe,udutha,wa,quedjinup,4352,45,cleeve place,,618 97792359,1144890,7,NoRole
rec-2881-dup-0,rec-1868-org,eng,f,,19690131,,freay,oakey,vic,locksley,2303,10,falkine rplace,,08 32179436,1711436,6,NoRole
rec-2088-org,rec-3520-org,,f,,,mr,brianna,browne,qld,risdon vale,2090,4,pickering street,mayo specialist medical centre cnr comme,03 32429742,3180939,7,NoRole
rec-2732-dup-0,rec-490-org,dan,,,19911105,,christiaan,colding,nsw,brisane,2066,26,bugden avenue,electoratd office,02 59086655,6821779,9,NoRole
rec-991-org,rec-1969-org,eng,,33,19830520,,savannah,rutherford,wa,cloverdale,2251,22,knoke avenue,,08 58760299,3021377,5,NoRole
rec-35-dup-0,rec-2207-org,dut,f,29,19880906,,emiily,maase,,lower templsstowe,3182,9,van pelt plce,,,1761521,0,NoRole
rec-3055-dup-0,rec-3718-org,chi,f,52,19910914,,james,sheh,nss,mimto,2251,12,dyurrarplace,,02 24842981,4977688,1,NoRole
